match_id,date,league_type,season,competition,stage,group,home_team,away_team,home_team_code,away_team_code,home_ranking,away_ranking,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,home_possession,away_possession,home_xg,away_xg,b365_home,b365_draw,b365_away,home_must_win,away_must_win,home_can_draw,away_can_draw,knockout,source,imported_at
2020-10-10_Poland_Italy,2020-10-10,UNL,2020-21,UEFA Nations League 2020-21,group,Group A1,Poland,Italy,,,22,8,0,0,D,,,,5,5,1,1,2,2,1,4,0,0,50.0,50.0,0.24,0.1,2.9,3.01,3.04,0,0,1,1,0,search_results,2026-06-21 04:55:50
2020-10-11_Ukraine_Germany,2020-10-11,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Ukraine,Germany,,,,15,1,2,A,,,,27,32,9,11,3,4,3,3,0,0,42.0,58.0,1.39,2.18,5.2,4.06,2.2,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-10-11_Switzerland_Spain,2020-10-11,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Switzerland,Spain,,,14,10,1,1,D,,,,16,16,5,5,3,3,3,3,0,0,50.0,50.0,0.92,1.31,2.84,2.81,3.23,1,0,0,0,0,search_results,2026-06-21 04:55:50
2020-10-11_Croatia_Sweden,2020-10-11,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,Croatia,Sweden,,,7,,2,1,H,,,,32,27,11,9,4,3,2,4,1,1,58.0,42.0,2.11,0.92,1.74,3.85,5.71,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-10-11_France_Portugal,2020-10-11,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,France,Portugal,,,4,9,0,0,D,,,,5,5,1,1,2,2,1,2,0,1,50.0,50.0,0.27,0.14,3.29,3.27,2.98,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-10-14_England_Denmark,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A2,England,Denmark,,,5,18,0,1,A,,,,15,17,5,5,2,3,3,5,0,0,42.0,58.0,0.1,0.93,7.73,3.63,2.27,0,0,1,1,0,search_results,2026-06-21 04:55:50
2020-10-14_Belgium_Iceland,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A2,Belgium,Iceland,,,2,22,2,0,H,,,,32,25,11,8,3,2,4,0,0,0,61.0,39.0,2.52,0.1,1.7,4.38,6.64,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-10-14_Netherlands_Bosnia,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A1,Netherlands,Bosnia,,,6,,3,1,H,,,,50,38,17,13,4,3,2,1,0,0,61.0,39.0,3.37,1.01,2.24,4.46,7.44,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-10-14_Italy_Poland,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A1,Italy,Poland,,,8,22,2,0,H,,,,32,25,11,8,3,2,3,3,0,0,61.0,39.0,2.5,0.1,2.38,3.66,7.02,0,0,1,1,0,search_results,2026-06-21 04:55:50
2020-10-14_Spain_Ukraine,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Spain,Ukraine,,,10,,1,0,H,,,,17,15,5,5,3,2,2,1,0,0,58.0,42.0,0.95,0.1,2.28,3.79,7.57,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-10-14_Germany_Switzerland,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Germany,Switzerland,,,15,14,3,3,D,,,,47,47,16,16,4,4,3,1,0,0,50.0,50.0,3.37,3.56,3.45,2.88,2.69,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-10-14_Croatia_France,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,Croatia,France,,,7,4,1,2,A,,,,27,32,9,11,3,4,2,3,0,1,42.0,58.0,1.42,2.4,5.51,3.89,2.27,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-10-14_Portugal_Sweden,2020-10-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,Portugal,Sweden,,,9,,3,0,H,,,,50,35,17,12,4,2,1,1,0,0,64.0,36.0,3.67,0.24,2.07,3.84,6.26,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-11-14_Italy_Poland,2020-11-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A1,Italy,Poland,,,8,22,2,0,H,,,,32,25,11,8,3,2,3,3,0,0,61.0,39.0,2.33,0.1,1.91,3.96,8.0,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-14_Netherlands_Bosnia,2020-11-14,UNL,2020-21,UEFA Nations League 2020-21,group,Group A1,Netherlands,Bosnia,,,6,,3,1,H,,,,50,38,17,13,4,3,1,2,0,1,61.0,39.0,3.82,1.17,1.69,3.62,6.46,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-11-15_England_Belgium,2020-11-15,UNL,2020-21,UEFA Nations League 2020-21,group,Group A2,England,Belgium,,,5,2,2,0,H,,,,32,25,11,8,3,2,1,0,0,0,61.0,39.0,2.54,0.1,2.49,3.55,5.78,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-15_Denmark_Iceland,2020-11-15,UNL,2020-21,UEFA Nations League 2020-21,group,Group A2,Denmark,Iceland,,,18,22,2,1,H,,,,32,27,11,9,4,3,1,2,0,0,58.0,42.0,2.17,1.33,2.18,4.28,7.1,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-15_Spain_Germany,2020-11-15,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Spain,Germany,,,10,15,6,0,H,,,,123,65,43,22,7,1,0,3,0,0,64.0,36.0,7.48,0.1,1.7,4.06,7.32,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-15_Ukraine_Switzerland,2020-11-15,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Ukraine,Switzerland,,,,14,1,1,D,,,,16,16,5,5,3,3,1,2,0,1,50.0,50.0,1.22,0.97,2.89,3.23,3.12,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-11-15_Portugal_France,2020-11-15,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,Portugal,France,,,9,4,0,1,A,,,,15,17,5,5,2,3,1,2,0,0,42.0,58.0,0.16,1.49,7.98,3.81,1.82,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-15_Croatia_Sweden,2020-11-15,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,Croatia,Sweden,,,7,,1,2,A,,,,27,32,9,11,3,4,4,6,0,0,42.0,58.0,1.08,2.25,6.12,4.02,2.07,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-11-18_Netherlands_Bosnia,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A1,Netherlands,Bosnia,,,6,,3,1,H,,,,50,38,17,13,4,3,1,4,0,0,61.0,39.0,3.81,1.48,2.09,3.63,6.08,0,1,0,0,0,search_results,2026-06-21 04:55:50
2020-11-18_Poland_Italy,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A1,Poland,Italy,,,22,8,0,2,A,,,,25,32,8,11,2,3,4,3,0,0,39.0,61.0,0.1,2.38,7.32,3.7,1.71,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-18_Belgium_Denmark,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A2,Belgium,Denmark,,,2,18,2,0,H,,,,32,25,11,8,3,2,1,2,0,0,61.0,39.0,2.67,0.1,2.14,4.22,7.03,0,0,1,1,0,search_results,2026-06-21 04:55:50
2020-11-18_England_Iceland,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A2,England,Iceland,,,5,22,4,0,H,,,,72,45,25,15,5,2,2,2,0,0,64.0,36.0,5.07,0.1,2.45,4.21,5.61,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-18_Germany_Ukraine,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Germany,Ukraine,,,15,,3,1,H,,,,50,38,17,13,4,3,2,3,0,0,61.0,39.0,3.86,1.28,1.96,3.77,7.14,0,0,1,1,0,search_results,2026-06-21 04:55:50
2020-11-18_Switzerland_Spain,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A4,Switzerland,Spain,,,14,10,1,1,D,,,,16,16,5,5,3,3,1,1,0,0,50.0,50.0,1.08,0.97,3.46,2.93,2.62,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-18_Sweden_France,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,Sweden,France,,,,4,2,4,A,,,,54,72,18,25,3,5,1,2,0,0,39.0,61.0,2.39,5.03,7.17,4.19,2.08,0,0,0,0,0,search_results,2026-06-21 04:55:50
2020-11-18_Croatia_Portugal,2020-11-18,UNL,2020-21,UEFA Nations League 2020-21,group,Group A3,Croatia,Portugal,,,7,9,2,3,A,,,,42,50,14,17,4,4,2,0,0,0,42.0,58.0,2.54,3.75,5.63,4.09,1.76,0,0,0,0,0,search_results,2026-06-21 04:55:50
2021-06-06_Italy_Spain,2021-06-06,UNL,2020-21,UEFA Nations League 2020-21,group,semi,Italy,Spain,,,8,10,1,1,D,,,,16,16,5,5,3,3,0,1,0,0,50.0,50.0,1.48,1.24,3.25,3.07,3.42,0,0,0,0,0,search_results,2026-06-21 04:55:50
2021-06-06_Belgium_France,2021-06-06,UNL,2020-21,UEFA Nations League 2020-21,group,semi,Belgium,France,,,2,4,2,3,A,,,,42,50,14,17,4,4,1,1,0,0,42.0,58.0,2.68,3.74,5.4,3.92,2.25,0,0,0,0,0,search_results,2026-06-21 04:55:50
2021-06-09_Spain_Italy,2021-06-09,UNL,2020-21,UEFA Nations League 2020-21,group,semi,Spain,Italy,,,10,8,1,1,D,,,,16,16,5,5,3,3,1,2,0,0,50.0,50.0,1.03,1.43,3.29,3.07,3.23,0,0,0,0,0,search_results,2026-06-21 04:55:50
2021-06-09_France_Belgium,2021-06-09,UNL,2020-21,UEFA Nations League 2020-21,group,semi,France,Belgium,,,4,2,3,2,H,,,,50,42,17,14,4,4,5,2,0,1,58.0,42.0,3.86,2.47,2.36,3.87,5.43,0,1,0,0,0,search_results,2026-06-21 04:55:50
2021-06-10_Italy_Spain,2021-06-10,UNL,2020-21,UEFA Nations League 2020-21,group,final,Italy,Spain,,,8,10,1,1,D,,,,16,16,5,5,3,3,4,1,0,0,50.0,50.0,1.31,1.04,2.93,3.03,2.96,0,0,0,0,0,search_results,2026-06-21 04:55:50
2021-06-10_Spain_Italy,2021-06-10,UNL,2020-21,UEFA Nations League 2020-21,group,final,Spain,Italy,,,10,8,1,1,D,,,,16,16,5,5,3,3,1,3,0,0,50.0,50.0,0.97,1.27,3.19,2.92,2.89,0,0,0,0,0,search_results,2026-06-21 04:55:50
2024-09-05_Portugal_Croatia,2024-09-05,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Portugal,Croatia,,,7,10,2,1,H,,,,32,27,11,9,4,3,0,1,0,0,58.0,42.0,2.53,1.38,1.83,4.42,7.83,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-05_Denmark_Switzerland,2024-09-05,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Denmark,Switzerland,,,29,28,2,0,H,,,,32,25,11,8,3,2,1,2,0,0,61.0,39.0,2.27,0.1,1.62,3.66,6.12,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-05_Serbia_Spain,2024-09-05,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Serbia,Spain,,,21,8,0,0,D,,,,5,5,1,1,2,2,0,0,0,0,50.0,50.0,0.23,0.1,2.94,2.86,3.26,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-05_Italy_France,2024-09-05,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Italy,France,,,9,2,1,3,A,,,,38,50,13,17,3,4,1,1,0,0,39.0,61.0,1.39,3.41,7.52,4.23,2.13,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-05_Belgium_Israel,2024-09-05,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Belgium,Israel,,,4,,3,1,H,,,,50,38,17,13,4,3,0,0,0,0,61.0,39.0,3.55,0.97,1.96,3.71,6.39,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-06_Germany_Hungary,2024-09-06,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Germany,Hungary,,,30,,5,0,H,,,,96,55,33,19,6,2,2,0,0,0,64.0,36.0,6.13,0.29,1.61,3.76,7.7,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-06_Netherlands_Bosnia,2024-09-06,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Netherlands,Bosnia,,,6,,5,2,H,,,,96,66,33,23,6,3,1,1,1,0,64.0,36.0,6.04,2.43,2.22,3.72,7.65,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-06_England_Finland,2024-09-06,UNL,2024-25,UEFA Nations League 2024-25,group,Group B2,England,Finland,,,3,,2,0,H,,,,32,25,11,8,3,2,1,4,0,0,61.0,39.0,2.2,0.1,2.31,4.48,7.92,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-06_Greece_Finland,2024-09-06,UNL,2024-25,UEFA Nations League 2024-25,group,Group B2,Greece,Finland,,,,,3,0,H,,,,50,35,17,12,4,2,3,1,0,0,64.0,36.0,3.64,0.1,1.65,3.9,7.77,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-07_France_Italy,2024-09-07,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,France,Italy,,,2,9,1,3,A,,,,38,50,13,17,3,4,0,1,0,1,39.0,61.0,1.37,3.36,5.48,4.09,2.14,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-09-07_Israel_Belgium,2024-09-07,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Israel,Belgium,,,,4,1,3,A,,,,38,50,13,17,3,4,0,2,0,0,39.0,61.0,1.5,3.37,7.72,4.09,2.13,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-07_Croatia_Portugal,2024-09-07,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Croatia,Portugal,,,10,7,1,2,A,,,,27,32,9,11,3,4,0,1,0,0,42.0,58.0,1.16,2.21,6.5,3.78,1.84,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-07_Poland_Scotland,2024-09-07,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Poland,Scotland,,,22,,3,2,H,,,,50,42,17,14,4,4,2,2,0,0,58.0,42.0,3.32,2.65,2.22,4.49,5.12,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-08_Hungary_Germany,2024-09-08,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Hungary,Germany,,,,30,0,5,A,,,,55,96,19,33,2,6,1,1,0,0,36.0,64.0,0.1,5.9,6.65,3.66,1.71,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-08_Bosnia_Netherlands,2024-09-08,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Bosnia,Netherlands,,,,6,2,5,A,,,,66,96,23,33,3,6,3,3,0,0,36.0,64.0,2.25,6.14,7.31,3.82,1.84,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-08_Spain_Serbia,2024-09-08,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Spain,Serbia,,,8,21,1,0,H,,,,17,15,5,5,3,2,1,0,0,0,58.0,42.0,1.27,0.1,1.69,4.09,5.05,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-09-08_Switzerland_Denmark,2024-09-08,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Switzerland,Denmark,,,28,29,1,2,A,,,,27,32,9,11,3,4,1,2,1,0,42.0,58.0,1.24,2.23,7.67,3.66,2.34,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-10_Serbia_Switzerland,2024-10-10,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Serbia,Switzerland,,,21,28,2,0,H,,,,32,25,11,8,3,2,1,4,0,0,61.0,39.0,2.44,0.1,1.99,4.08,7.57,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-10-10_Poland_Portugal,2024-10-10,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Poland,Portugal,,,22,7,1,3,A,,,,38,50,13,17,3,4,1,1,0,0,39.0,61.0,1.26,3.51,5.56,3.98,1.84,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-10_Scotland_Croatia,2024-10-10,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Scotland,Croatia,,,,10,2,1,H,,,,32,27,11,9,4,3,3,0,0,0,58.0,42.0,2.12,1.08,2.31,4.44,7.62,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-10_Italy_Israel,2024-10-10,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Italy,Israel,,,9,,4,1,H,,,,72,49,25,17,5,3,1,1,0,0,64.0,36.0,4.86,1.23,1.77,4.17,5.67,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-10-10_France_Belgium,2024-10-10,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,France,Belgium,,,2,4,2,0,H,,,,32,25,11,8,3,2,3,2,0,0,61.0,39.0,2.24,0.1,2.18,4.28,7.87,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-11_Germany_Netherlands,2024-10-11,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Germany,Netherlands,,,30,6,1,0,H,,,,17,15,5,5,3,2,3,4,0,0,58.0,42.0,1.28,0.2,2.41,4.01,7.79,0,0,1,1,0,search_results,2026-06-21 04:56:26
2024-10-11_Hungary_Bosnia,2024-10-11,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Hungary,Bosnia,,,,,0,0,D,,,,5,5,1,1,2,2,3,1,0,0,50.0,50.0,0.1,0.1,2.7,3.22,2.94,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-14_Portugal_Scotland,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Portugal,Scotland,,,7,,3,2,H,,,,50,42,17,14,4,4,1,1,0,0,58.0,42.0,3.67,2.38,2.34,3.68,5.93,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-14_Croatia_Poland,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Croatia,Poland,,,10,22,3,3,D,,,,47,47,16,16,4,4,5,0,0,0,50.0,50.0,3.45,3.62,3.28,3.12,2.69,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-14_Belgium_Italy,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Belgium,Italy,,,4,9,0,1,A,,,,15,17,5,5,2,3,3,5,0,0,42.0,58.0,0.1,1.46,5.44,4.07,1.9,0,0,1,1,0,search_results,2026-06-21 04:56:26
2024-10-14_Israel_France,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Israel,France,,,,2,1,4,A,,,,49,72,17,25,3,5,2,2,0,0,36.0,64.0,0.99,4.75,7.63,4.12,2.35,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-14_Netherlands_Germany,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Netherlands,Germany,,,6,30,1,0,H,,,,17,15,5,5,3,2,3,4,0,0,58.0,42.0,1.35,0.19,1.56,3.61,6.21,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-14_Bosnia_Hungary,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Bosnia,Hungary,,,,,0,0,D,,,,5,5,1,1,2,2,3,1,1,0,50.0,50.0,0.1,0.29,3.4,2.99,2.8,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-14_Denmark_Serbia,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Denmark,Serbia,,,29,21,2,0,H,,,,32,25,11,8,3,2,1,2,0,0,61.0,39.0,2.44,0.1,2.04,3.54,7.26,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-10-14_Switzerland_Spain,2024-10-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Switzerland,Spain,,,28,8,1,1,D,,,,16,16,5,5,3,3,2,1,0,0,50.0,50.0,1.27,1.3,2.8,3.08,2.7,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-14_Scotland_Croatia,2024-11-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Scotland,Croatia,,,,10,1,0,H,,,,17,15,5,5,3,2,2,1,0,0,58.0,42.0,1.32,0.12,2.01,4.44,7.28,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-11-14_Portugal_Poland,2024-11-14,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Portugal,Poland,,,7,22,5,1,H,,,,96,60,33,21,6,2,0,1,0,0,64.0,36.0,6.09,1.41,2.26,3.96,7.77,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-15_Belgium_Italy,2024-11-15,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Belgium,Italy,,,4,9,1,0,H,,,,17,15,5,5,3,2,3,3,0,0,58.0,42.0,0.96,0.1,1.52,3.59,7.55,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-15_France_Israel,2024-11-15,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,France,Israel,,,2,,0,0,D,,,,5,5,1,1,2,2,1,1,0,0,50.0,50.0,0.22,0.1,3.02,3.21,2.8,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-11-15_Germany_Bosnia,2024-11-15,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Germany,Bosnia,,,30,,7,0,H,,,,153,75,53,26,9,1,1,1,0,0,64.0,36.0,8.53,0.1,1.82,4.45,7.49,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-11-15_Netherlands_Hungary,2024-11-15,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Netherlands,Hungary,,,6,,4,0,H,,,,72,45,25,15,5,2,2,5,0,0,64.0,36.0,5.07,0.1,2.16,3.73,5.53,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-11-15_Spain_Denmark,2024-11-15,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Spain,Denmark,,,8,29,1,0,H,,,,17,15,5,5,3,2,2,1,1,0,58.0,42.0,0.92,0.28,2.05,4.0,6.48,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-15_Serbia_Switzerland,2024-11-15,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Serbia,Switzerland,,,21,28,2,0,H,,,,32,25,11,8,3,2,1,2,0,0,61.0,39.0,2.55,0.1,2.37,4.39,6.98,0,1,0,0,0,search_results,2026-06-21 04:56:26
2024-11-18_Poland_Scotland,2024-11-18,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Poland,Scotland,,,22,,1,2,A,,,,27,32,9,11,3,4,1,2,0,0,42.0,58.0,0.95,2.12,6.3,4.0,2.49,0,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-18_Croatia_Portugal,2024-11-18,UNL,2024-25,UEFA Nations League 2024-25,group,Group A1,Croatia,Portugal,,,10,7,1,1,D,,,,16,16,5,5,3,3,2,0,0,0,50.0,50.0,1.47,1.46,2.89,3.07,2.9,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-18_Italy_France,2024-11-18,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Italy,France,,,9,2,1,3,A,,,,38,50,13,17,3,4,2,0,0,0,39.0,61.0,0.91,3.77,6.23,4.34,2.32,0,0,1,1,0,search_results,2026-06-21 04:56:26
2024-11-18_Israel_Belgium,2024-11-18,UNL,2024-25,UEFA Nations League 2024-25,group,Group A2,Israel,Belgium,,,,4,1,0,H,,,,17,15,5,5,3,2,2,0,0,0,58.0,42.0,0.9,0.1,2.35,4.01,5.31,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-19_Hungary_Germany,2024-11-19,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Hungary,Germany,,,,30,1,1,D,,,,16,16,5,5,3,3,2,0,0,0,50.0,50.0,0.91,1.09,3.16,3.08,2.93,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-19_Bosnia_Netherlands,2024-11-19,UNL,2024-25,UEFA Nations League 2024-25,group,Group A3,Bosnia,Netherlands,,,,6,1,1,D,,,,16,16,5,5,3,3,3,3,0,0,50.0,50.0,1.47,1.3,3.29,2.98,2.9,1,0,0,0,0,search_results,2026-06-21 04:56:26
2024-11-19_Denmark_Spain,2024-11-19,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Denmark,Spain,,,29,8,1,2,A,,,,27,32,9,11,3,4,0,2,0,0,42.0,58.0,1.2,2.63,7.5,3.74,1.57,0,0,1,1,0,search_results,2026-06-21 04:56:26
2024-11-19_Switzerland_Serbia,2024-11-19,UNL,2024-25,UEFA Nations League 2024-25,group,Group A4,Switzerland,Serbia,,,28,21,1,1,D,,,,16,16,5,5,3,3,1,2,0,0,50.0,50.0,1.49,1.36,2.69,2.89,3.39,1,0,0,0,0,search_results,2026-06-21 04:56:26
2025-06-04_Spain_France,2025-06-04,UNL,2024-25,UEFA Nations League 2024-25,group,semi,Spain,France,,,8,2,2,1,H,,,,32,27,11,9,4,3,1,2,0,0,58.0,42.0,2.39,1.08,1.68,4.23,6.12,0,0,0,0,0,search_results,2026-06-21 04:56:26
2025-06-04_Portugal_Germany,2025-06-04,UNL,2024-25,UEFA Nations League 2024-25,group,semi,Portugal,Germany,,,7,30,2,1,H,,,,32,27,11,9,4,3,0,1,0,0,58.0,42.0,2.58,1.21,2.07,3.53,5.73,0,0,0,0,0,search_results,2026-06-21 04:56:26
2025-06-07_Spain_Portugal,2025-06-07,UNL,2024-25,UEFA Nations League 2024-25,group,final,Spain,Portugal,,,8,7,2,1,H,,,,32,27,11,9,4,3,2,0,1,0,58.0,42.0,2.22,0.93,2.07,4.26,5.55,0,0,0,0,0,search_results,2026-06-21 04:56:26
2021-03-24_Portugal_Azerbaijan,2021-03-24,WCQ,2022,World Cup Qualification 2022,group,Europe,Portugal,Azerbaijan,,,9,,1,0,H,,,,17,15,5,5,3,2,2,1,0,0,,,,,1.8,3.51,5.12,0,0,0,0,0,search_results,2026-06-21 05:03:48
2021-03-24_Serbia_Republic of Ireland,2021-03-24,WCQ,2022,World Cup Qualification 2022,group,Europe,Serbia,Republic of Ireland,,,21,,3,2,H,,,,50,42,17,14,4,4,3,1,0,0,,,,,2.28,3.89,6.89,0,0,0,0,0,search_results,2026-06-21 05:03:48
2021-03-24_France_Ukraine,2021-03-24,WCQ,2022,World Cup Qualification 2022,group,Europe,France,Ukraine,,,4,,1,1,D,,,,16,16,5,5,3,3,1,0,0,0,,,,,3.05,2.89,3.35,0,0,0,0,0,search_results,2026-06-21 05:03:48
2021-03-24_Finland_Bosnia,2021-03-24,WCQ,2022,World Cup Qualification 2022,group,Europe,Finland,Bosnia,,,,,2,2,D,,,,31,31,10,10,4,4,1,2,1,0,,,,,2.83,2.96,2.68,0,0,0,0,0,search_results,2026-06-21 05:03:48
2021-03-24_Belgium_Wales,2021-03-24,WCQ,2022,World Cup Qualification 2022,group,Europe,Belgium,Wales,,,2,30,3,1,H,,,,50,38,17,13,4,3,0,1,0,0,,,,,1.63,3.67,5.63,0,0,0,0,0,search_results,2026-06-21 05:03:48
